Year,Units Sold,Revenue ($),Market Share (%),Regional 5G Coverage (%),5G Subscribers (millions),Avg 5G Speed (Mbps),Preference for 5G (%),Quarter_Q2,Quarter_Q3,Quarter_Q4,Region_Europe,Region_Latin America,Region_Middle East & Africa,Region_North America,5G Capability_Yes,Product Model_Galaxy A32 5G,Product Model_Galaxy A52 5G,Product Model_Galaxy A73 5G,Product Model_Galaxy Note10,Product Model_Galaxy Note20,Product Model_Galaxy S10,Product Model_Galaxy S20,Product Model_Galaxy S21,Product Model_Galaxy S22 5G,Product Model_Galaxy S23 5G,Product Model_Galaxy Z Flip3 5G,Product Model_Galaxy Z Flip5 5G,Product Model_Galaxy Z Fold2 5G,Product Model_Galaxy Z Fold3 5G
2023,43817,24176526.14,2.45,48.62,20.28,175.27,73.89,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023,41459,13687954.88,3.84,62.18000000000001,11.77,287.5,41.54,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023,32918,22481075.41,1.86,81.72,33.4,108.49,65.46,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023,42266,25950100.26,6.02,55.39,39.53,262.25,45.63,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,35503,31844795.27,3.87,85.47,48.17,262.84,68.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023,47694,18903891.32,5.9,62.48,29.12,227.77,87.07,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,36500,11340925.86,2.86,98.22,46.72,177.9,65.83,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023,31535,75369161.28,4.85,100.0,6.42,256.03,54.7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023,25428,41184238.58,4.9,78.09,24.18,262.01,54.8,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023,58459,6197608.464,5.29,65.56,52.82,231.91,69.15,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,39916,30964782.02,5.529999999999999,47.84,15.23,260.8,82.88,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,56785,37101918.73,4.21,67.62,43.79,240.21,75.96,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,11658,14130688.68,4.8100000000000005,64.15,50.51,117.92,62.56,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,28445,23846107.2,3.99,46.8,37.91,175.6,66.6,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023,12074,10953765.79,1.67,65.23,47.14,106.03,70.52,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023,24787,11158722.59,2.93,73.15,29.28,138.0,68.94,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023,40418,32030342.59,1.7799999999999998,61.900000000000006,24.69,160.98,45.26,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023,34655,5500615.14,0.0,36.06,47.06,75.69,57.66,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023,18720,45175723.36,6.09,77.17,13.16,95.71,54.69,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,7111,38171299.74,4.9,94.2,53.26,269.75,52.92,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023,22044,31012290.23,5.12,79.73,37.98,63.5,81.51,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,14004,7989841.619999999,3.37,86.05,18.51,249.43,45.62,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023,55851,19401460.38,5.04,98.87,14.29,187.41,45.43,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023,43275,7555516.428,4.18,44.77,25.77,214.9,48.3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023,14970,18515548.91,6.32,52.48,25.0,57.27,51.12,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,37850,11674638.72,6.51,65.65,35.8,210.17,70.25,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,12105,51838068.95,5.279999999999999,77.76,52.15,51.12,86.82,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,43400,25193544.6,2.97,86.63,52.81,178.32,45.09,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,45735,2987436.384,0.26,50.76,9.67,280.41,64.86,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023,14799,4874859.738000001,3.39,49.36,15.579999999999998,220.38,51.94,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023,42940,4424999.499000001,0.5900000000000001,87.76,46.41,87.57,83.22,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023,46321,12172734.05,2.5,44.49,12.73,238.14,47.82,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023,22101,45898246.39,0.3500000000000001,38.79,27.92,77.87,49.98,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023,18578,35842354.88,5.27,41.64,13.95,192.01,73.64,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,63804,26099538.28,2.53,49.54,36.48,168.21,88.53,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023,60353,10771600.523999998,3.43,67.71000000000001,35.68,79.34,58.28,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,56014,38203293.83,5.04,92.55,22.12,50.37,45.65,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023,30009,27935761.68,5.49,48.11,22.61,157.0,94.16,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023,11176,41387013.97,6.52,59.53,7.359999999999999,246.52,46.97,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023,35816,11652906.14,6.83,52.51,23.96,85.44,54.57,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,51399,42332669.41199999,4.71,77.37,33.16,212.73,87.94,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,25724,4967036.616,2.8,100.0,45.67,52.28,75.87,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,19229,37535867.52,6.95,71.89,44.75,122.87,91.72,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,40560,10240842.15,1.06,40.09,30.86,154.81,68.24,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023,35697,19462564.98,2.49,36.55,36.44,236.39,47.11,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023,47421,4828393.062,0.3400000000000001,69.32,14.16,174.21,73.78,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023,36328,33957658.93,1.6800000000000002,25.34,10.88,248.93,80.82,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023,7177,12756979.87,3.84,83.21,46.58,244.75,58.59,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023,26543,22616882.71,6.92,47.63,35.93,142.99,65.49000000000001,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,56191,12240588.06,6.71,72.16,7.12,152.26,87.72,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023,31159,41780958.79,4.5600000000000005,79.39,20.12,294.91,53.57,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,61064,65387195.35,5.49,85.64,26.68,170.74,59.27,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023,34138,54539172.82,5.92,98.31,21.34,195.17,79.73,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023,36216,29959374.23,3.82,70.59,46.92,177.43,63.86,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023,56470,29368072.66,5.15,71.88,21.15,192.3,46.87,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,50544,43782286.43,4.640000000000001,96.7,13.78,184.26,51.56,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,8752,38989375.22,2.66,83.21,28.99,286.82,62.63,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,52161,28251610.31,4.470000000000001,63.99,48.56,255.02,48.38,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024,37131,45587127.690000005,0.5900000000000001,83.06,0.3399999999999998,274.2,42.93,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024,22947,10581556.07,2.03,51.05,13.99,62.01,43.39,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024,32783,24954402.68,3.84,68.38,18.52,165.62,84.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024,11825,26416166.62,3.72,48.75,13.42,267.68,82.48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024,11094,32422221.33,2.75,69.33,8.2,259.15,73.14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024,54883,29105714.76,6.45,41.13,51.34,117.64,58.15,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,31220,36722606.38,6.53,40.510000000000005,32.239999999999995,130.35,80.87,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024,11255,40448789.53,6.91,69.89,14.95,211.0,67.67,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024,62968,36037742.34,3.27,91.81,35.09,236.61,93.38,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024,57073,27851665.91,2.61,66.33,8.11,196.33,89.62,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024,43911,45501962.54399999,4.21,45.54,47.18,293.87,46.55,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,6628,36995468.59,4.8100000000000005,93.86,26.43,157.51,45.53,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024,54366,58337180.3,2.87,90.7,13.54,83.75,56.88,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,43162,43400860.59599999,3.1100000000000003,73.38,46.43,195.74,49.58,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024,24624,36547057.85,6.92,54.55,50.77,120.07,50.72,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024,26237,30930455.538000003,2.72,30.37,43.72,205.74,48.09,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024,22269,16275671.49,2.24,67.36,2.27,216.59,73.24,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024,27314,25415808.77,0.48,88.91,13.08,84.12,40.12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024,18938,16203612.71,3.04,84.26,14.97,201.33,75.69,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024,14478,46356728.39,1.4700000000000002,44.98,31.83,190.4,78.16,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024,64381,8891741.34,3.46,81.54,25.48,147.48,52.94,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,33515,35787763.82,4.3,82.09,44.83,256.14,51.86,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024,14587,28041204.8,2.85,53.66,51.8,126.75,94.43,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024,47712,18117011.06,3.62,64.38,33.69,172.94,72.78,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024,24276,82025137.2,6.27,51.96,37.97,177.35,73.86,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024,28349,29473665.23,6.51,94.18,34.27,103.77,65.41,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,33169,35954900.03,5.42,53.54,26.02,294.86,54.66,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024,7463,54322194.79,3.42,84.33,29.05,82.85,88.18,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,16723,10462398.76,5.79,80.56,28.87,162.51,72.81,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024,44327,51331262.54399999,4.95,78.31,41.66,198.84,46.44,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024,32671,47591496.99,2.77,27.94,32.88,71.21,82.95,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024,40214,41136987.82,0.1399999999999999,87.83,40.29,259.95,42.51,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024,5564,59801417.46,3.5,48.6,29.86,213.04,46.39,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024,19903,17437926.68,3.41,61.77,2.81,289.86,52.2,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024,21386,36904339.77,2.99,72.99,35.39,296.75,75.59,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024,27969,70164647.83,2.62,46.76,43.61,103.25,63.21,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,37433,18338586.46,4.04,87.64,53.76,101.77,50.02,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024,39286,60220617.19,3.28,52.62,54.48,284.67,72.09,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024,53528,21387152.24,6.42,100.0,51.01,130.55,85.26,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024,35291,49226395.4,6.75,62.89,24.49,220.65,89.72,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024,59709,24247149.04,6.3,100.0,12.99,284.37,67.07,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,43568,7815666.251999999,5.04,74.46,45.39,255.35,72.28,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024,14266,34815441.96,4.33,40.78,17.490000000000002,190.78,88.08,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,15763,7376208.852,5.890000000000001,74.46,50.36,173.23,52.39,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024,37683,25975311.58,6.15,87.83,29.56,270.57,63.33,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024,9805,4494602.493,0.27,59.49,16.98,203.22,57.32,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024,39017,15031174.35,1.95,50.4,25.44,268.6,38.07,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024,7534,29771391.22,3.55,47.5,12.56,51.73,74.44,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024,42266,23557754.83,0.3400000000000001,86.28,26.49,294.81,51.79,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024,28852,14365866.47,0.2299999999999999,46.1,3.47,194.32,86.51,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024,25724,57565236.58,5.68,69.97999999999999,34.17,231.5,84.08,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,10554,21897425.74,5.35,41.870000000000005,19.65,187.87,87.11,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024,63966,35148376.0,3.86,68.18,37.3,171.35,81.11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024,50336,24239867.16,4.0600000000000005,44.48,16.75,205.63,73.46,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024,35834,8672653.008,3.47,79.11,20.48,97.86,49.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024,28368,17639255.89,5.79,47.78,35.7,99.55,92.85,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,31313,33616387.43,6.7,59.12,51.35,229.94,66.1,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024,10175,31584423.95,6.39,86.4,6.87,170.92,87.54,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,27459,48297091.17599999,2.65,73.66,17.95,186.37,92.94,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024,23576,7378715.04,4.94,92.65,27.65,261.8,75.18,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,26396,4212951.048,1.04,57.36,39.55,293.1,55.87,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,25671,7240265.603999999,2.82,85.8,42.58,67.46,37.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2019,16573,25608331.51,3.84,47.02,3.78,77.25,84.66,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2019,7177,21984415.83,0.8400000000000001,25.7,23.41,105.27,40.03,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019,45633,16342437.5,2.36,89.13,44.43,206.17,76.88,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019,15912,17178326.9,5.41,59.12,12.14,179.15,80.79,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,7231,48639810.19,5.9,52.94,44.36,259.16,77.55,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019,58711,70175779.07,4.92,79.95,49.7,191.42,74.83,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019,40641,51959555.76,2.64,44.77,31.27,151.18,66.50999999999999,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019,38119,49899540.8,6.84,51.21,38.33,284.33,87.01,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2019,36255,12091673.94,4.66,56.5,9.77,81.43,85.88,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,19643,36029498.52,5.67,76.62,22.84,220.82,88.16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019,12612,57161551.82,3.24,64.47999999999999,14.98,161.49,85.67,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,22722,45310946.808000006,2.88,87.12,19.04,233.87,45.66,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2019,8453,46937282.29,3.48,72.72999999999999,23.32,130.87,53.81,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,19160,6660064.8,1.56,67.69,14.6,156.93,64.04,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,38253,53195937.003000006,3.84,76.73,31.96,273.85,38.28,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2019,17404,14950208.85,2.51,38.86,36.38,105.21,67.78,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2019,27841,9787426.515,3.96,75.22,46.41,283.25,44.96,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019,10047,10691516.9,1.56,45.75,15.36,112.81,85.33,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019,25054,40495943.74,4.640000000000001,67.39,21.03,212.78,63.69,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,37263,29763310.31,2.76,55.56,16.03,263.32,64.63,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019,39191,19631909.34,3.35,100.0,49.18,59.84,53.2,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019,11320,36678245.92,5.99,50.12,43.18,251.51,88.81,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019,31105,12818738.02,4.77,93.04,20.52,110.55,73.07,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2019,24185,52192972.55,2.95,40.55,46.73,200.47,83.06,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,8422,11292488.05,6.0,55.76,30.55,170.31,78.44,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019,56397,18390883.85,6.11,70.96000000000001,23.8,167.75,55.21,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,36613,63070767.79,3.25,83.96,13.22,280.73,75.51,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2019,12030,33549565.92,5.82,48.62,36.32,227.63,91.79,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,27112,27051337.74,3.78,61.35,47.48,152.0,50.23,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,28788,10130230.56,1.38,25.88,6.92,129.04,46.41,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2019,29329,11066723.12,1.23,57.98,32.34,132.81,77.31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2019,12535,28466176.11,2.09,55.61,31.12,111.28,47.14,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019,20683,15828498.96,0.3400000000000001,30.32,29.96,239.67,46.13,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019,57404,22248956.96,6.12,83.5,46.57,211.08,58.89,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,56869,78970161.31199999,6.12,100.0,21.09,83.18,94.7,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019,6542,13222480.68,3.5,88.84,26.74,115.63,54.75,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019,57951,41600297.39,2.72,55.58,17.57,184.77,67.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019,25004,28940719.49,6.33,45.56,44.29,124.19,54.15,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2019,15756,19796585.92,3.58,76.64,36.22,206.39,88.16,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,56418,53656997.8,6.91,54.03,24.27,61.49,87.97,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019,30819,60274563.34,3.44,41.17,26.42,199.68,61.6,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,18284,26788292.56,6.45,80.0,23.63,137.73,81.32,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2019,48617,6134803.464,6.48,91.79,54.94,88.28,82.55,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,30040,34166065.19,1.5699999999999998,28.49,47.01,243.47,58.24,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,40978,52202051.46,0.3400000000000001,39.98,44.96,130.25,45.44,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2019,46113,23485210.48,1.89,69.9,13.34,167.31,45.48,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2019,8438,35324703.52,2.29,80.9,10.53,80.15,75.72,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019,23500,33337345.93,3.74,33.06,18.7,73.31,70.74,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019,40164,21739755.84,3.76,50.13,13.99,210.05,58.83,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,53367,69827344.42,6.1,95.93,47.57,185.7,93.45,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019,37612,34802846.64,2.53,66.46000000000001,24.02,120.07,87.24,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019,31445,62662104.5,4.859999999999999,61.44,27.46,183.03,72.21,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019,34541,23308775.82,4.029999999999999,59.35,8.370000000000001,138.67,80.35,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2019,6719,38311286.36,5.38,42.55,50.32,110.97,87.8,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,32919,38143238.39,6.62,79.48,45.85,295.62,58.71,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019,46371,71988709.97,3.21,88.89,48.87,265.71,90.81,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
